num_text_blocks,total_text_length,avg_text_len,num_images,largest_image_area,avg_image_area,img_aspect_ratio,has_table,has_quote,has_digits,is_agenda,slide_density,source,layout_class_numeric,layout_class
13,255,19.62,0,0,0,0,0,1,1,0,4.2,real,12,quote
3,216,72,1,0.1806,0.1806,1,0,1,1,0,0.5,real,12,quote
6,338,56.33,0,0,0,0,0,0,1,0,0.6,real,13,timeline
15,269,17.93,2,0.6834,0.3668,0.84,0,0,1,0,3.6,real,9,image_grid
16,224,14,2,0.6918,0.3742,0.83,0,0,1,0,6.3,real,9,image_grid
16,224,14,2,0.6878,0.3723,0.84,0,0,1,0,6.3,real,9,image_grid
14,331,23.64,3,0.6996,0.2607,0.84,0,0,1,0,3.1,real,9,image_grid
3,458,152.67,0,0,0,0,0,0,1,0,0.3,real,3,three_column
13,420,32.31,1,0.083,0.083,0.97,0,1,1,0,16.2,real,12,quote
13,503,38.69,0,0,0,0,0,1,1,0,16.2,real,12,quote
14,323,23.07,0,0,0,0,0,1,1,0,28.6,real,12,quote
3,273,91,0,0,0,0,0,0,1,0,0.3,real,1,title_center
7,270,38.57,1,0.1689,0.1689,0.81,0,0,1,0,1.3,real,6,image_right
25,386,15.44,1,0.1191,0.1191,1.29,0,0,1,0,76.6,real,6,image_right
10,489,48.9,1,0.1689,0.1689,0.81,0,0,1,0,2.3,real,6,image_right
6,384,64,2,0.3454,0.3419,0.93,0,0,1,0,0.9,real,9,image_grid
4,137,34.25,1,0.5046,0.5046,1.22,0,0,1,0,0.7,real,6,image_right
3,238,79.33,1,0.7678,0.7678,0.98,0,0,1,0,0.4,real,6,image_right
5,190,38,1,0.7708,0.7708,1.05,0,0,1,0,0.8,real,6,image_right
2,36,18,2,0.3589,0.3585,1.78,0,0,0,0,0.4,real,9,image_grid
5,313,62.6,3,0.238,0.1657,0.79,0,1,1,0,0.9,real,9,image_grid
7,210,30,1,0.434,0.434,0.63,0,1,1,0,0.8,real,12,quote
5,87,17.4,1,0.8789,0.8789,1,0,0,1,0,0.6,real,10,image_background
2,98,49,0,0,0,0,0,0,1,0,0.2,real,11,big_stat
3,283,94.33,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,118,59,0,0,0,0,0,1,0,0,5.8,real,12,quote
10,422,42.2,0,0,0,0,0,1,1,0,2.4,real,12,quote
2,289,144.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
17,439,25.82,0,0,0,0,0,0,1,0,3.9,real,13,timeline
15,292,19.47,0,0,0,0,0,0,1,0,4.7,real,1,title_center
45,484,10.76,0,0,0,0,0,0,1,0,5.5,real,13,timeline
2,103,51.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
17,676,39.76,0,0,0,0,0,0,1,0,6.1,real,13,timeline
29,307,10.59,0,0,0,0,0,0,1,0,12,real,13,timeline
4,534,133.5,0,0,0,0,0,0,1,0,1,real,4,four_column
2,103,51.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
60,371,6.18,0,0,0,0,0,0,1,0,10.1,real,13,timeline
61,421,6.9,0,0,0,0,0,0,1,0,10.2,real,13,timeline
61,257,4.21,0,0,0,0,0,0,1,0,10.4,real,1,title_center
5,5395,1079,0,0,0,0,0,1,1,0,0.5,real,12,quote
3,287,95.67,0,0,0,0,0,0,1,0,11,real,1,title_center
3,319,106.33,0,0,0,0,0,0,1,0,10.9,real,3,three_column
4,235,58.75,0,0,0,0,0,0,1,0,0.4,real,1,title_center
2,317,158.5,0,0,0,0,0,0,1,0,3.4,real,2,two_column
7,380,54.29,0,0,0,0,0,0,1,0,3.8,real,13,timeline
4,118,29.5,0,0,0,0,0,0,1,0,19.8,real,1,title_center
2,217,108.5,0,0,0,0,0,0,1,0,10.9,real,1,title_center
2,96,48,0,0,0,0,0,0,1,0,0.2,real,11,big_stat
2,401,200.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,123,61.5,2,0.1071,0.0953,1.95,0,0,0,0,0.6,real,9,image_grid
2,236,118,1,0.1618,0.1618,0.56,0,1,0,0,0.6,real,12,quote
2,132,66,1,0.4365,0.4365,1.15,0,0,0,0,0.3,real,6,image_right
2,321,160.5,5,0.2463,0.0976,1.15,0,0,0,0,1.1,real,9,image_grid
2,108,54,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,33,16.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
3,88,29.33,2,0.296,0.1914,1.12,0,0,1,0,0.5,real,9,image_grid
5,281,56.2,1,0.0708,0.0708,0.57,0,0,1,0,1.6,real,6,image_right
3,94,31.33,3,0.1773,0.1565,0.81,0,0,0,0,0.7,real,9,image_grid
8,303,37.88,0,0,0,0,0,0,0,0,1.6,real,13,timeline
2,425,212.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,14,7,0,0,0,0,0,0,0,0,0.2,real,1,title_center
6,375,62.5,0,0,0,0,0,1,1,0,9.9,real,12,quote
4,324,81,2,0.3041,0.2555,0.74,0,0,1,0,0.6,real,9,image_grid
6,227,37.83,0,0,0,0,0,0,1,0,3.2,real,1,title_center
11,311,28.27,1,0.0518,0.0518,0.84,0,0,1,0,15.1,real,6,image_right
3,277,92.33,1,0.0394,0.0394,0.82,0,0,1,0,0.4,real,6,image_right
2,335,167.5,1,0.1895,0.1895,0.75,0,0,0,0,0.3,real,6,image_right
6,357,59.5,3,0,0,0.75,0,0,0,0,1.8,real,9,image_grid
2,278,139,1,0.2277,0.2277,0.4,0,0,0,0,0.3,real,6,image_right
2,368,184,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,72,36,0,0,0,0,0,0,0,0,0.3,real,1,title_center
3,541,180.33,1,0.0779,0.0779,0.75,0,0,1,0,0.4,real,6,image_right
2,191,95.5,1,0.0454,0.0454,1.49,0,0,0,0,0.4,real,6,image_right
2,130,65,2,0.2777,0.2049,1.03,0,0,0,0,0.4,real,9,image_grid
2,257,128.5,1,0.3018,0.3018,0.48,0,0,0,0,0.3,real,6,image_right
2,549,274.5,1,0.0741,0.0741,0.49,0,1,0,0,0.3,real,12,quote
2,502,251,0,0,0,0,0,1,0,0,0.2,real,12,quote
2,354,177,0,0,0,0,0,1,0,0,0.2,real,12,quote
5,325,65,0,0,0,0,0,0,0,0,0.5,real,13,timeline
2,270,135,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,154,77,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,72,36,0,0,0,0,0,0,0,0,0.2,real,1,title_center
1,13,13,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,53,26.5,1,0.6805,0.6805,1.04,0,0,1,0,0.3,real,6,image_right
2,427,213.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,320,160,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,510,255,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,608,304,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,163,81.5,1,0.4667,0.4667,1.05,0,0,1,0,0.3,real,6,image_right
1,14,14,0,0,0,0,0,0,0,0,0.1,real,1,title_center
3,186,62,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,90,45,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,217,108.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,159,79.5,0,0,0,0,0,0,0,0,0.4,real,1,title_center
2,352,176,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,139,69.5,1,0.3378,0.3378,0.54,0,0,0,0,0.6,real,6,image_right
2,98,49,1,0.2998,0.2998,0.57,0,0,1,0,0.8,real,6,image_right
2,119,59.5,1,0.2808,0.2808,0.57,0,0,1,0,0.6,real,6,image_right
2,84,42,1,0.1783,0.1783,0.97,0,0,0,0,0.5,real,6,image_right
2,50,25,1,0.1856,0.1856,0.98,0,0,0,0,0.5,real,6,image_right
2,218,109,1,0.2929,0.2929,0.62,0,0,1,0,0.9,real,6,image_right
2,131,65.5,1,0.2351,0.2351,0.57,0,0,0,0,0.6,real,6,image_right
2,194,97,1,0.1827,0.1827,0.57,0,0,1,0,0.6,real,6,image_right
2,145,72.5,1,0.2254,0.2254,0.58,0,0,0,0,0.4,real,6,image_right
2,187,93.5,1,0.29,0.29,0.58,0,0,0,0,0.5,real,6,image_right
2,118,59,1,0.2799,0.2799,0.57,0,0,0,0,0.5,real,6,image_right
2,137,68.5,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,333,166.5,0,0,0,0,0,0,0,0,0.3,real,2,two_column
2,155,77.5,1,0.235,0.235,0.43,0,0,0,0,0.3,real,6,image_right
2,360,180,0,0,0,0,0,0,0,0,0.3,real,2,two_column
2,163,81.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,258,129,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,223,111.5,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,189,94.5,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,116,58,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,60,30,0,0,0,0,0,0,0,0,0.2,real,1,title_center
1,142,142,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,1048,524,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,313,156.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,538,269,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,685,342.5,0,0,0,0,0,0,0,0,0.3,real,2,two_column
0,0,0,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,193,96.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
1,56,56,0,0,0,0,0,0,1,0,0.3,real,11,big_stat
2,164,82,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,196,98,0,0,0,0,0,0,1,0,0.4,real,1,title_center
1,82,82,0,0,0,0,0,0,1,0,0.2,real,11,big_stat
2,796,398,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,261,130.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
1,87,87,0,0,0,0,0,0,1,0,0.2,real,11,big_stat
2,665,332.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,491,245.5,0,0,0,0,0,0,0,0,0.4,real,2,two_column
1,67,67,0,0,0,0,0,0,0,0,0.2,real,1,title_center
1,59,59,0,0,0,0,0,0,0,0,0.2,real,1,title_center
1,121,121,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,1375,687.5,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,161,80.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,397,198.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,414,207,0,0,0,0,0,1,0,0,0.2,real,12,quote
4,484,121,0,0,0,0,0,0,0,0,0.4,real,4,four_column
2,267,133.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,337,168.5,0,0,0,0,0,1,0,0,0.2,real,12,quote
2,350,175,0,0,0,0,0,0,0,0,0.3,real,2,two_column
2,321,160.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,378,189,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,265,132.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,318,159,0,0,0,0,0,1,0,0,0.2,real,12,quote
2,379,189.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
6,274,45.67,0,0,0,0,0,0,1,0,0.6,real,1,title_center
5,328,65.6,2,0.0725,0.0604,0.86,0,0,1,0,0.7,real,9,image_grid
5,453,90.6,1,0,0,1.09,0,0,1,0,0.9,real,6,image_right
7,115,16.43,1,0.551,0.551,1,0,0,1,0,1.1,real,6,image_right
4,92,23,1,0.4024,0.4024,0.81,0,0,1,0,0.5,real,6,image_right
5,502,100.4,0,0,0,0,0,1,1,0,1.4,real,12,quote
9,664,73.78,0,0,0,0,0,0,1,0,0.9,real,13,timeline
5,578,115.6,0,0,0,0,0,0,1,0,2.2,real,13,timeline
5,620,124,0,0,0,0,0,1,1,0,1.6,real,12,quote
6,456,76,1,0.213,0.213,0.75,0,0,1,0,3,real,6,image_right
6,456,76,1,0.2131,0.2131,0.75,0,0,1,0,0.9,real,6,image_right
6,551,91.83,0,0,0,0,0,1,1,0,1.4,real,12,quote
8,263,32.88,2,0,0,0.73,0,0,1,0,1.4,real,9,image_grid
5,678,135.6,0,0,0,0,0,0,1,0,0.5,real,13,timeline
5,506,101.2,0,0,0,0,0,0,1,0,0.5,real,13,timeline
5,512,102.4,0,0,0,0,0,0,1,0,0.5,real,13,timeline
6,916,152.67,0,0,0,0,0,0,1,0,0.6,real,13,timeline
5,624,124.8,0,0,0,0,0,1,1,0,0.6,real,12,quote
7,364,52,0,0,0,0,0,0,1,0,2.5,real,13,timeline
6,294,49,0,0,0,0,0,0,1,0,1.6,real,1,title_center
8,185,23.12,0,0,0,0,0,0,1,0,1.3,real,1,title_center
5,390,78,0,0,0,0,0,1,1,0,0.5,real,12,quote
5,261,52.2,0,0,0,0,0,0,1,0,0.5,real,1,title_center
2,118,59,1,0.08,0.08,0.6,0,0,1,0,0.3,real,6,image_right
24,1968,82,0,0,0,0,0,0,1,0,4.5,real,13,timeline
10,1395,139.5,0,0,0,0,0,1,1,0,1.1,real,12,quote
9,1080,120,0,0,0,0,0,0,1,0,1,real,13,timeline
9,1246,138.44,0,0,0,0,0,1,1,0,1,real,12,quote
20,1188,59.4,0,0,0,0,0,0,1,0,2.7,real,13,timeline
9,1179,131,0,0,0,0,0,1,1,0,1,real,12,quote
11,1310,119.09,0,0,0,0,0,1,1,0,2.1,real,12,quote
9,688,76.44,0,0,0,0,0,1,1,0,1.6,real,12,quote
30,987,32.9,0,0,0,0,0,1,1,0,4.8,real,12,quote
9,814,90.44,0,0,0,0,0,1,1,0,1.4,real,12,quote
19,1319,69.42,0,0,0,0,0,1,1,0,2.6,real,12,quote
16,1472,92,0,0,0,0,0,1,1,0,2.3,real,12,quote
11,1367,124.27,0,0,0,0,0,1,1,0,1.4,real,12,quote
15,1143,76.2,0,0,0,0,0,1,1,0,2.3,real,12,quote
8,1022,127.75,0,0,0,0,0,1,1,0,1.4,real,12,quote
8,905,113.12,0,0,0,0,0,1,1,0,1.2,real,12,quote
5,145,29,4,0.1173,0.0766,1.12,0,0,0,0,1.2,real,9,image_grid
8,198,24.75,8,0.6111,0.132,1,0,0,1,0,2,real,9,image_grid
4,83,20.75,7,0.1628,0.1035,1.03,0,0,0,0,1.1,real,9,image_grid
2,169,84.5,2,0.8292,0.4432,1.28,0,0,1,0,0.4,real,9,image_grid
6,181,30.17,8,0.3423,0.1019,0.79,0,0,1,0,1.4,real,9,image_grid
5,155,31,6,0.4334,0.1051,2.12,0,0,1,0,1.1,real,9,image_grid
5,141,28.2,2,0.511,0.3824,0.97,0,0,1,0,0.8,real,9,image_grid
5,118,23.6,3,0.1927,0.1917,0.55,0,0,0,0,0.9,real,9,image_grid
2,97,48.5,2,0.554,0.4302,1.05,0,0,0,0,0.5,real,9,image_grid
3,74,24.67,2,0.3465,0.3243,0.8,1,0,0,0,0.9,real,14,table_center
3,91,30.33,3,0.2935,0.1359,1.06,0,0,0,0,0.9,real,9,image_grid
6,136,22.67,3,0.2563,0.2021,0.73,0,0,1,0,1.1,real,9,image_grid
4,126,31.5,8,0.1922,0.0599,3.16,0,0,0,0,1.4,real,9,image_grid
2,206,103,2,0.4097,0.2957,1.23,0,0,1,0,0.5,real,9,image_grid
2,142,71,2,0.3989,0.2424,1.14,0,0,1,0,0.4,real,9,image_grid
3,119,39.67,2,0.2908,0.2654,1.14,0,0,1,0,0.5,real,9,image_grid
2,84,42,1,0.4503,0.4503,0.79,0,0,0,0,0.3,real,6,image_right
3,174,58,2,0.2554,0.2452,1.12,0,0,0,0,0.5,real,9,image_grid
2,101,50.5,4,0.5837,0.2005,0.71,0,0,0,0,0.6,real,9,image_grid
4,160,40,4,0.411,0.1529,1.4,0,0,1,0,0.8,real,9,image_grid
3,337,112.33,0,0,0,0,0,0,1,0,0.3,real,3,three_column
3,538,179.33,0,0,0,0,0,0,1,0,0.3,real,3,three_column
3,549,183,0,0,0,0,0,0,1,0,0.3,real,3,three_column
2,169,84.5,1,0.5858,0.5858,1.46,0,0,1,0,0.3,real,6,image_right
4,259,64.75,1,0.6672,0.6672,1.33,0,0,1,0,0.5,real,6,image_right
3,288,96,1,0.6861,0.6861,1.46,0,0,1,0,0.4,real,6,image_right
3,313,104.33,2,0.2727,0.2705,1.18,0,0,1,0,0.7,real,9,image_grid
3,319,106.33,2,0.2923,0.2173,1.02,0,0,1,0,0.8,real,9,image_grid
7,373,53.29,2,0.2911,0.2847,2.24,0,0,1,0,1.5,real,9,image_grid
11,724,65.82,0,0,0,0,0,0,1,0,2.3,real,13,timeline
4,608,152,2,0.338,0.2358,1.16,0,1,1,0,0.9,real,9,image_grid
3,473,157.67,2,0.3534,0.2211,0.62,0,0,1,0,0.5,real,9,image_grid
3,619,206.33,1,0.4141,0.4141,0.78,0,0,1,0,0.4,real,6,image_right
4,473,118.25,1,0.482,0.482,1.47,0,0,1,0,0.6,real,6,image_right
4,511,127.75,1,0.338,0.338,1.16,0,0,1,0,0.6,real,6,image_right
4,692,173,1,0.4282,0.4282,0.92,0,0,1,0,0.5,real,6,image_right
6,531,88.5,1,0.3027,0.3027,0.51,0,0,1,0,2.5,real,6,image_right
5,747,149.4,1,0.4125,0.4125,1.3,0,0,1,0,0.8,real,6,image_right
5,624,124.8,2,0.1833,0.1138,0.53,0,0,1,0,1.6,real,9,image_grid
3,283,94.33,0,0,0,0,0,0,1,0,0.4,real,1,title_center
3,548,182.67,0,0,0,0,0,0,1,0,0.3,real,3,three_column
2,77,38.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,219,109.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,293,146.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,295,147.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,140,70,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,381,190.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,192,96,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,336,168,0,0,0,0,0,0,1,0,0.2,real,2,two_column
3,138,46,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,242,121,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,308,154,0,0,0,0,0,0,0,0,0.2,real,2,two_column
3,499,166.33,0,0,0,0,0,0,0,0,0.3,real,3,three_column
2,338,169,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,193,96.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,263,131.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
1,118,118,2,0.2042,0.1497,0.5,0,0,0,0,0.3,real,9,image_grid
2,122,61,1,0.1133,0.1133,1.41,0,0,1,1,0.3,real,15,agenda
2,203,101.5,0,0,0,0,0,1,0,0,0.2,real,12,quote
2,237,118.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
3,181,60.33,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,94,47,1,0.2714,0.2714,0.99,0,1,0,0,0.3,real,12,quote
2,98,49,1,0.3124,0.3124,0.96,0,0,0,0,0.3,real,6,image_right
2,106,53,1,0.2776,0.2776,1,0,1,0,0,0.3,real,12,quote
2,144,72,1,0.2972,0.2972,0.99,0,0,0,0,0.3,real,6,image_right
2,61,30.5,1,0.223,0.223,0.56,0,0,0,0,0.3,real,6,image_right
2,191,95.5,1,0.16,0.16,1,0,0,0,0,0.3,real,6,image_right
1,47,47,1,0.3905,0.3905,1.6,0,0,0,0,0.2,real,7,image_top
2,161,80.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,245,122.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,361,180.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,178,89,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,332,166,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,204,102,0,0,0,0,0,1,0,0,0.2,real,12,quote
2,195,97.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
3,452,150.67,0,0,0,0,0,0,0,0,0.3,real,3,three_column
2,312,156,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,175,87.5,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,181,90.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,257,128.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,278,139,1,0.0904,0.0904,1.23,0,0,1,0,0.3,real,6,image_right
1,19,19,1,0.2978,0.2978,0.74,0,0,0,0,0.2,real,6,image_right
2,184,92,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,222,111,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,202,101,0,0,0,0,0,1,1,0,0.2,real,12,quote
1,39,39,2,0.2254,0.1855,1,0,0,0,0,0.3,real,9,image_grid
2,97,48.5,1,0.2248,0.2248,1.11,0,0,0,0,0.3,real,6,image_right
2,97,48.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,93,46.5,1,0.2682,0.2682,0.58,0,0,0,0,0.3,real,6,image_right
2,380,190,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,299,149.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,214,107,0,0,0,0,0,1,1,0,0.2,real,12,quote
3,169,56.33,1,0.2155,0.2155,0.55,0,0,0,0,0.4,real,6,image_right
2,387,193.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,20,20,2,0.1943,0.1943,1,0,0,0,0,0.6,real,9,image_grid
1,29,29,2,0.1943,0.1943,1,0,0,0,0,0.5,real,9,image_grid
3,59,19.67,2,0.1884,0.1884,0.97,0,0,1,0,1.1,real,9,image_grid
1,17,17,3,0.2032,0.2032,1.05,0,0,1,0,0.4,real,9,image_grid
1,1121,1121,0,0,0,0,0,0,1,0,0.1,real,0,text_only
0,0,0,1,0.9996,0.9996,1,0,0,0,0,0.1,real,10,image_background
1,226,226,0,0,0,0,0,0,1,0,0.1,real,1,title_center
2,408,204,0,0,0,0,0,0,1,0,0.2,real,2,two_column
3,121,40.33,4,0.0413,0.0339,0.67,0,0,1,0,0.7,real,9,image_grid
1,21,21,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,423,211.5,1,0.0602,0.0602,0.58,0,0,1,0,0.5,real,6,image_right
2,291,145.5,0,0,0,0,0,0,1,0,0.3,real,1,title_center
2,576,288,0,0,0,0,0,0,1,0,0.3,real,2,two_column
2,580,290,0,0,0,0,0,0,1,0,0.3,real,2,two_column
2,546,273,0,0,0,0,0,1,1,0,0.3,real,12,quote
2,465,232.5,0,0,0,0,0,0,1,0,0.3,real,2,two_column
2,457,228.5,0,0,0,0,0,0,0,0,0.3,real,2,two_column
1,24,24,0,0,0,0,0,0,0,0,0.1,real,1,title_center
4,553,138.25,0,0,0,0,0,0,1,0,0.5,real,4,four_column
4,721,180.25,0,0,0,0,0,0,1,0,0.5,real,4,four_column
2,313,156.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
3,434,144.67,0,0,0,0,0,0,1,0,0.4,real,3,three_column
2,195,97.5,1,0.2367,0.2367,0.67,0,0,1,0,0.3,real,6,image_right
2,232,116,0,0,0,0,0,0,1,0,0.2,real,1,title_center
1,71,71,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,311,155.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,250,125,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,444,222,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,510,255,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,771,385.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,70,70,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,391,195.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,401,200.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,93,46.5,2,0.2053,0.1122,0.7,0,0,1,0,0.4,real,9,image_grid
2,1118,559,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,108,54,0,0,0,0,0,0,1,0,0.2,real,1,title_center
2,524,262,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,28,28,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,359,179.5,2,0.0547,0.0535,0.71,0,1,1,0,0.4,real,9,image_grid
2,571,285.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,414,207,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,17,17,0,0,0,0,0,0,0,0,0.1,real,1,title_center
1,17,17,0,0,0,0,1,0,0,0,0.2,real,14,table_center
1,27,27,0,0,0,0,1,0,0,0,0.2,real,14,table_center
2,226,113,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,302,151,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,540,270,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,333,166.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
1,28,28,0,0,0,0,0,0,0,0,0.1,real,1,title_center
2,332,166,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,365,182.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
1,16,16,1,0.0421,0.0421,0.59,0,0,0,0,0.2,real,6,image_right
1,25,25,1,1.0266,1.0266,0.97,0,0,0,0,0.2,real,10,image_background
2,381,190.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,228,114,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,154,77,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,366,183,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,526,263,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,587,293.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,429,214.5,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,520,260,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,411,205.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,338,169,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,260,130,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,225,112.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,272,136,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,208,104,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,170,85,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,84,42,0,0,0,0,0,0,1,1,0.2,real,15,agenda
2,769,384.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,698,349,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,843,421.5,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,930,465,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,83,41.5,0,0,0,0,0,0,1,1,0.2,real,15,agenda
2,476,238,0,0,0,0,0,1,1,0,0.2,real,12,quote
2,401,200.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,360,180,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,443,221.5,0,0,0,0,0,0,0,1,0.2,real,15,agenda
2,233,116.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
2,406,203,0,0,0,0,0,0,1,0,0.2,real,2,two_column
2,345,172.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,377,188.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,249,124.5,0,0,0,0,0,0,0,0,0.2,real,1,title_center
3,374,124.67,0,0,0,0,0,0,0,0,0.3,real,3,three_column
33,345,10.45,29,0,0,0.41,0,0,1,0,18.7,real,9,image_grid
1,22,22,0,0,0,0,0,0,0,0,0.3,real,1,title_center
2,643,321.5,0,0,0,0,0,0,0,0,0.2,real,2,two_column
2,584,292,0,0,0,0,0,0,1,0,0.2,real,2,two_column
